Error: 248
Actual, FlowId, Expected
12,1161119137,10
12,-488079710,12
12,-737285948,12
12,189888718,2
12,1381308377,24
12,1747478550,22
12,1232010674,5
12,-249433349,6
12,1021668837,12
12,-848330897,40
12,-1202610486,28
12,-1434555829,2
12,596322746,20
12,566646458,4
12,128640386,12
12,-629724596,20
12,1364568793,8
12,-1775081004,3
12,989508415,12
12,243118229,12
12,1616912609,20
12,1651892711,2
12,1628051374,8
12,1901483833,12
12,-1976961788,4
12,-896088647,4
12,-749401944,12
12,1085219831,4
12,272164163,12
12,-1914321102,12
12,-348953904,20
12,-1267671836,102
12,-526555621,4
12,-279303897,16
12,-1200432556,2
12,-781676750,8
12,-1419624142,24
12,1928195764,12
12,625682369,2
12,749639702,2
12,876895719,48
12,557739484,20
12,-1022410168,12
12,308695507,12
12,-971210623,10
12,-1302537890,8
12,-663806331,6
12,1780478694,2
12,790866739,12
12,-1471508763,20
12,2008473492,2
12,1302229267,2
12,-2011704342,12
12,-106810111,16
12,-1525662881,20
12,-1280280323,4
12,1477621400,20
12,1310825203,14
12,1457421834,10
12,818626943,2
12,1631872664,4
12,-1211884821,2
11,160330602,16
11,632040313,2
11,-252873912,9
11,1786928196,7
11,439718373,4
11,1816361735,11
11,-1729518357,20
11,-1146474601,11
11,-1873661032,10
11,-1762300177,11
11,1639263212,13
11,-1745231090,20
11,1006135424,13
11,-1148488017,12
11,-1534451116,20
11,2034238966,7
11,-1887773923,16
11,1569557807,16
11,696710526,3
11,-819164303,13
11,-1676650788,116
11,-1586454663,9
11,1444143532,3
11,-623256601,4
11,1680285980,8
11,538021128,5
11,1042139287,4
11,-1829456268,2
11,73265939,8
11,975460036,9
11,1014556465,13
11,-1344502190,20
11,-230328318,5
11,1355850525,7
11,-99107065,2
11,1218335262,4
11,-40815165,8
11,1032138495,3
11,-1715852526,7
11,214552009,2
11,1769647719,2
11,-867054965,4
11,393123673,2
11,1418379580,20
11,1001378963,7
11,-2036024105,20
11,-2063104466,4
11,1012399051,5
11,1448510100,2
11,-1774981949,2
11,-254430102,10
11,-1315414666,8
11,-1353331388,4
11,456492489,5
11,-1863230554,4
11,-508115205,10
11,-1524428657,2
11,1854177328,10
11,1430828348,4
11,1090228995,3
11,-1035973640,2
11,-1897053119,2
11,-802815961,10
11,1109066969,3
11,1877791581,8
11,594210083,18
11,-1206312657,2
10,-1109785808,10
10,-1845210150,8
10,-110864676,22
10,1891272447,4
10,1339053121,66
10,-1746044412,8
10,916513751,6
10,1228593614,10
10,-821216519,17
10,-2083290209,12
10,-1909483324,8
10,1597461969,12
10,-472207005,4
10,510114957,10
10,-1275057334,2
10,-837371939,8
10,-981777986,4
10,1582971329,5
10,-329300664,20
10,476183186,2
10,431362135,6
10,-565069158,10
10,1845871576,6
10,1499848211,6
10,-680530876,12
10,535843856,4
10,-712872612,9
10,-30908850,2
10,2130076099,4
10,-1129029956,6
10,-566033979,15
10,763853286,4
10,1242216265,5
10,1275356418,6
10,921871899,8
10,849127502,4
10,1881053836,10
10,-518146801,2
10,-1084713570,4
10,-867387436,2
10,-2046165955,6
10,304012431,8
10,-182021133,4
10,130703031,8
10,1645949730,12
10,2070904780,18
10,-1717333560,10
10,1972949504,12
10,12797187,8
10,-841764636,4
10,1448133651,8
10,1226574159,2
10,-49785934,2
10,-1684225168,20
10,199398965,2
10,-1953214189,10
10,1865693419,10
10,-207298582,5
10,-1833687491,2
10,-1903897305,10
10,2103283271,8
10,1460553394,2
10,110380939,8
10,-395300252,4
10,-1932757477,10
10,-902350729,8
10,-1901281363,2
10,-246454075,20
10,-1781372096,3
10,1508666765,10
10,346350833,2
10,-889452536,2
10,-920297451,2
10,2065549072,12
10,-1739764316,14
10,-921908262,8
10,40498887,10
10,-2065224262,2
10,-485329715,10
10,986793879,12
10,1977240530,4
10,482727367,2
10,-328844330,2
10,1586527527,4
10,1793402187,20
10,1015318503,6
10,-726503260,2
10,1081907196,10
10,-789006572,6
10,-1733012046,4
10,-1959657852,8
10,-1753950444,6
9,-1248992907,13
9,1687942072,9
9,-1569610021,7
9,-658734652,9
9,686114703,16
9,-1283125804,9
9,-455722007,15
9,-990578480,7
9,-1025576535,26
9,1432255876,25
9,105809393,13
9,-196861591,12
9,-364773702,9
9,-1739084261,4
9,-155250956,9
9,1619616966,2
9,1225587709,9
9,-338997465,13
9,-22626532,2
9,-797316164,5
9,-115984309,9
9,-1530955113,9
9,-298831038,4
9,-1631478910,10
9,1488426070,2
9,2143813562,9
9,-2001215524,5
9,-210196199,2
9,-1939720519,2
9,-472469012,3
9,-367945876,6
9,1103363481,4
9,1623561175,4
9,993576460,6
9,-382896376,2
9,1184058771,9
9,615463319,8
9,900925772,2
9,618186145,2
9,591718404,2
9,-995426951,20
8,-2033485794,12
8,-26305698,4
8,1427118604,4
8,-880887719,8
8,1472423067,8
8,-138213456,8
8,-803880400,6
8,-233940000,6
8,1126879886,8
8,-274840016,10
8,799044032,4
8,118062533,18
8,1567354370,5
8,262138578,2
8,-1780193856,8
8,952270868,30
8,-945888118,4
8,1039822024,117
8,-1161489844,10
8,1921783631,8
8,-900769648,8
8,341066017,6
8,-1422503052,4
8,-2069385257,4
8,1546810590,8
8,-991241825,8
8,323697223,2
8,-1450375418,8
8,-1227214239,16
8,709718797,8
8,793846786,11
8,2092794098,6
8,-1339947924,2
8,1045707346,12
8,1444034961,2
8,-661606418,8
8,771957542,4
8,337677541,10
8,877319511,11
8,2138465880,6
8,-482538024,4
8,491643530,55
8,-103357036,20
8,2006154049,8
8,-907338729,6
8,-1018428079,8
8,-444693967,2
8,1771086440,8
8,1332288586,4
8,-2072302803,2
8,-564060617,4
8,109343233,8
8,1948865919,4
8,-1767721529,4
8,-1504541777,8
8,1410151254,4
8,-1145798619,4
8,-2118934434,20
8,2112646202,2
8,1309015241,10
8,351085181,8
8,2056026474,16
8,422261235,2
8,539830911,4
8,-970864826,2
8,-476013235,20
8,-200948735,4
8,144633249,2
8,827406046,2
8,-1841303368,2
8,464121440,4
8,2113631537,6
8,1101840218,4
8,962557213,8
8,-479480046,4
8,-1858810257,2
8,1017611642,6
8,-1701602681,8
8,-633473982,2
8,1951340933,8
8,-723406448,8
8,312206661,2
8,121389201,2
8,-1469809151,10
8,-837370827,8
8,589317899,8
8,1008204275,5
8,2134390694,4
8,-1029307714,8
8,307888190,8
8,1548486089,6
8,-1509708716,6
8,585775222,2
8,-1773392865,38
8,-1573581649,2
8,620914744,4
8,618838801,2
8,806510287,8
8,992860121,20
8,-1761681310,4
8,-1455925313,4
8,581202193,2
8,2093373793,6
8,-1985294721,2
8,782047181,2
8,1419183295,4
8,-2071636561,2
8,1975217450,2
8,-678750585,6
8,1983826123,6
8,136085626,10
8,545191814,2
8,691274233,8
8,-1388144374,6
8,139486605,2
7,-1824407106,20
7,-1149999114,5
7,1650249774,27
7,2068642174,7
7,-1398115066,7
7,751829036,10
7,-731273586,9
7,898478140,7
7,1543762033,7
7,-513394779,4
7,94814238,7
7,1360521489,7
7,1506848544,7
7,-2133058847,7
7,-1785534281,4
7,906584365,7
7,2066718985,10
7,131146857,140
7,-2101143998,27
7,288130051,4
7,-514017840,7
7,-68012130,5
7,1397092739,9
7,-1601894914,9
7,-1220270680,4
7,-517968883,7
7,860338106,3
7,486072953,12
7,1277220855,7
7,322471818,135
7,1795308755,4
7,2052175267,12
7,142072681,10
7,191378068,3
7,971632698,7
7,-475516658,7
7,-1884078328,4
7,1486303942,12
7,1322029133,7
7,1532846333,5
7,1800178110,7
7,-2139593178,20
7,-1565074249,4
7,-5669391,7
7,2082711641,20
7,1280233972,2
7,387522912,5
7,-441161208,20
7,1749977180,4
7,-878071960,2
7,-1579539592,2
7,-1307750771,8
7,-830240883,2
7,-527868738,10
7,130094919,8
7,505195873,4
7,803230912,4
7,127201190,2
7,1402936404,4
6,-139094134,6
6,-1371172981,6
6,1028677814,4
6,-304056302,8
6,-1712888006,16
6,-1471213919,4
6,1805275680,22
6,-599362651,6
6,-1946642260,9
6,-2022331924,6
6,-957487655,6
6,-869588975,6
6,1138786440,8
6,-1787870667,6
6,23731341,2
6,785870814,6
6,710092478,6
6,154084076,8
6,-877447110,8
6,3504581,2
6,405528514,4
6,1518610129,4
6,1618694118,6
6,549210962,2
6,539637736,4
6,-2044813903,2
6,-1991636706,8
6,16163685,6
6,1198637705,6
6,-1405833730,8
6,1585155379,2
6,616867363,6
6,-932001191,2
6,-1109562519,4
6,-1327034321,2
6,-482636388,40
6,521673186,6
6,-2086372750,2
6,262096668,5
6,83265163,6
6,-1443043163,2
6,312304093,4
6,-400085228,22
6,441518087,2
6,1938671541,6
6,-429078398,8
6,469617461,2
6,-1939044374,4
6,-1006164637,6
6,1340828719,6
6,-167278600,2
6,-1004950854,8
6,259491764,12
6,-1580827160,3
6,-1350677533,4
6,1477337070,2
6,1158014993,20
6,-189237447,8
6,-36999331,2
6,-1746411039,2
6,-2105193313,6
6,708685561,2
6,125622109,2
6,665098331,6
6,-593050037,6
6,-1766490334,6
6,399156588,2
6,-1794749252,6
6,-410927380,2
6,-1955400172,2
6,-1150104469,2
6,1207706961,6
6,-566512055,2
6,-351229385,6
6,1148633158,52
6,-1857236508,2
6,-1020615889,2
6,-945258115,2
6,1563662478,20
6,1090570409,6
6,-1199931387,8
6,1774864601,6
6,487377342,12
6,1497647495,20
6,1042666676,2
6,-485676362,16
6,1508897384,3
6,613464903,2
6,-2082958426,2
6,-338573562,2
6,1709653969,20
6,-750501137,4
6,1965333268,2
6,-100228906,16
6,1270653915,8
6,-687608542,4
6,10522215,2
6,269009832,2
6,-1450192506,2
6,-433467143,22
6,1640949001,8
6,-792194444,4
6,-510129684,6
6,1672502748,4
6,-691612101,4
6,-1903163745,2
5,1636242649,5
5,-2025171308,2
5,-1112134257,11
5,-1991086352,3
5,1078033492,9
5,465826784,5
5,1179576910,5
5,1620808544,7
5,863926319,5
5,-695168070,29
5,-1283233961,8
5,-955161720,15
5,-1029368502,7
5,-724394261,27
5,1064860244,9
5,354186323,3
5,-1952716033,5
5,-831459968,2
5,-709238983,7
5,1165973037,5
5,-750960040,8
5,-1014493790,4
5,795958901,5
5,2042607830,9
5,1079976239,5
5,-9416510,4
5,-1745915739,7
5,-1825119112,3
5,-684617772,9
5,-1801892872,2
5,1729202011,5
5,1844524286,5
5,-658720636,2
5,1294380891,5
5,-1143215407,5
5,172530479,5
5,-1129793447,5
5,-455972588,5
5,-832698433,2
5,15377376,5
5,-1904012623,5
5,844571667,8
5,-718083278,20
5,2030473221,5
5,832409988,37
5,1116354741,9
5,-172766463,12
5,-1879784111,9
5,-995716664,37
5,-875787553,5
5,-1653486336,2
5,-1059028969,2
5,500578935,4
5,-1542215487,8
5,2021372449,9
5,-1072154477,14
5,904309492,20
5,-1220567095,2
4,-1898132648,2
4,1323348599,2
4,1131720913,2
4,-966292001,2
4,-40042092,4
4,2117773708,27
4,1282744644,4
4,-1328644031,16
4,-821433264,2
4,934307606,10
4,-1801208702,13
4,-751406927,13
4,-770819044,20
4,1680706631,2
4,1022675408,2
4,-601897747,6
4,1465398207,4
4,1307159934,11
4,-722166891,3
4,-314715797,20
4,-2120603751,4
4,1226265726,6
4,1640001209,2
4,-1318025825,4
4,-787501897,2
4,1700447415,4
4,-132836838,30
4,30075413,4
4,709414035,4
4,-195241408,4
4,1262428561,6
4,-90877513,10
4,12794551,4
4,101410363,4
4,2051620399,18
4,583979069,4
4,757264721,4
4,-597458832,2
4,1947076921,2
4,-782584040,10
4,-1877138926,6
4,1977577220,5
4,221262548,8
4,-1539216601,6
4,-1677299563,4
4,169754009,5
4,-1081775962,6
4,-689580482,4
4,-722809831,7
4,-1249131919,7
4,717534630,2
4,1592420828,7
4,447332958,20
4,1583242101,4
4,-164896308,2
4,1431333474,6
4,1041642341,2
4,480270597,20
4,-1320842674,4
4,478894342,4
4,-1794948927,4
4,1525933527,16
4,1426926085,4
4,404013484,4
4,-1190154534,4
4,2063815572,8
4,1984078040,4
4,151233367,4
4,1592109460,4
4,494948020,2
4,1647710667,4
4,-1300252448,6
4,1161826584,4
4,1888188479,2
4,-1283139843,4
4,-742429637,4
4,-603390681,4
4,1349909843,8
4,493074709,2
4,-250350782,8
4,-1136778287,6
4,572192585,4
4,1587765598,4
4,916733362,2
4,-76899183,2
4,1313759570,2
4,1916192011,16
4,-591043517,4
4,-1233211008,2
4,-1696413368,6
4,1206432781,8
4,-1071110909,8
4,-1727489602,2
4,1129358437,4
4,1032835031,2
4,-830467922,2
4,1348914101,4
4,1536828246,4
4,469411834,4
4,1159052075,6
4,1122316843,2
4,1590837422,2
4,67241971,2
4,40350033,2
4,-181769280,4
4,-1341935547,4
4,-813212772,4
4,442719666,2
4,2015290109,2
4,1361590115,4
4,1886339655,24
4,133238416,4
4,684382287,2
4,-1569035990,2
4,1091313351,2
4,728492400,4
4,360418710,6
4,-435569462,2
4,1079157615,4
4,471679683,2
4,1337160411,8
3,-756390261,3
3,1629676210,25
3,-1423739049,6
3,-167337664,3
3,668089060,5
3,1877092926,12
3,-824970214,7
3,-1422226364,5
3,-1878283116,8
3,-760448917,5
3,-1430777111,3
3,-1346761014,12
3,1857214928,3
3,-1093024673,7
3,554664229,2
3,1435425191,4
3,295234667,8
3,-2104511006,14
3,1177242955,27
3,1735776355,7
3,70584651,10
3,481500786,3
3,-1951665501,10
3,-1516259702,3
3,1063582340,3
3,-577059565,2
3,-1073828832,3
3,-986181,8
3,-1255644484,6
3,-24366029,7
3,9547123,6
3,-584088932,5
3,1279133240,9
3,-740347607,3
3,71621789,5
3,-320025770,7
3,-1059958999,5
3,1197337381,3
3,-550045522,5
3,136554245,2
3,-610716695,2
3,-461750170,5
3,1791712472,134
3,1896288465,22
3,2121425458,12
3,-437537693,10
3,1253180143,3
3,-1051308453,4
3,274961822,4
3,1879551790,2
3,-1142121936,3
3,1057715217,9
3,-697221085,6
3,186688632,2
3,53805369,3
3,1665820110,4
3,852677129,2
3,1011724959,3
3,873682815,20
3,1164485158,2
3,750989166,3
3,624399624,2
3,-1050831583,3
3,1040417256,110
3,-1632338649,6
3,-1853095999,6
3,7638518,2
3,-1847768878,4
3,2059955226,30
3,-1357412749,15
3,1476731749,20
2,-865542205,39
2,-1772428672,20
2,902656092,2
2,-327697183,4
2,-791799842,2
2,-202155111,23
2,320986350,12
2,1395554596,2
2,590406188,2
2,788946012,14
2,-1665889823,2
2,-302165971,4
2,1789533638,3
2,1188527544,2
2,-1665664124,2
2,-1057268132,2
2,-1741344486,16
2,1671781597,2
2,-1869772110,2
2,-1721277412,8
2,1730205599,2
2,144665290,2
2,-1923248388,2
2,-597457007,2
2,1883640229,4
2,806204594,20
2,891280500,2
2,-1238492609,2
2,-1383593205,2
2,-2130989674,2
2,-1799634866,2
2,300119701,4
2,1206858782,2
2,-170655402,2
2,-1921087837,2
2,-873269483,2
2,-511726718,2
2,1934957342,4
2,-561548387,2
2,1698542052,2
2,-1241161024,4
2,1504263163,2
2,-415760072,2
2,2026494355,4
2,-193402530,2
2,-1176230704,4
2,-1595589831,2
2,-1749399558,2
2,1045209459,4
2,-1739741599,2
2,-637743465,2
2,1487062627,4
2,398641879,2
2,323516818,2
2,866834514,2
2,-1005553189,2
2,-1609223832,2
2,319798482,2
2,1777983330,4
2,-925167183,4
2,1649262506,2
2,-1926818787,4
2,482839635,2
2,-1085821941,10
2,301914772,2
2,-32201537,2
2,-13731323,5
2,-2136234676,2
2,-884444085,8
2,1884565911,2
2,-289654478,2
2,-1867734159,4
2,1267404320,2
2,1856326584,2
2,1771120691,2
2,-646520587,2
2,-1517094444,2
2,-1538673489,2
2,-2140571776,2
2,239250351,2
2,-460482694,2
2,-244074082,4
2,518898781,2
2,1267500206,4
2,-171012865,4
2,2054059195,2
2,1566961952,4
2,-145962679,2
2,541780320,4
2,1782963970,2
2,1243148653,2
2,-1486502047,2
2,1671329733,2
2,-772280945,2
2,-285448477,2
2,-411263499,4
2,888660115,2
2,1476964571,6
2,1751315489,2
2,597468647,2
2,-153213029,2
2,280459051,2
2,-1782717733,20
2,-2046120166,2
2,324021248,2
2,-821001458,4
2,-1354060898,2
2,-874601741,4
2,2046511277,2
2,-1371571494,2
2,-1925007969,2
2,1596222906,2
2,193434134,2
2,253457059,2
2,341279721,2
2,-365378337,2
2,-1718600919,2
2,-359687938,2
2,432115969,2
2,-1374660631,8
2,889972027,2
2,1069615724,2
2,-1936810009,2
2,-497751330,2
2,899364528,2
2,287117447,4
2,-1807859183,2
2,-758792810,2
2,1815952873,4
2,-1713150101,2
2,1879664453,2
2,2107346425,2
2,-2132692628,2
2,-734979575,20
2,-1594036858,2
2,-739393199,518
2,-1129667647,4
2,1405042912,2
1,-578420700,2
1,-72330907,8
1,1069686154,4
1,-1391315422,9
1,145696394,3
1,-1297165962,5
1,-334532430,4
1,-570834888,10
1,871873263,4
1,1880635393,6
1,-1828391220,3
1,-44238302,5
1,1864618477,6
1,-736638320,3
1,-502578926,2
1,-1424409055,3
1,-2123135905,16
1,553048866,3
1,1625297503,6
1,1875199947,6
1,746435219,4
1,657700349,3
1,-327719333,20
1,-472144630,2
1,1187227916,7
1,-906980175,2
1,-2134472828,4
1,-375083318,2
1,578680069,14
1,407583079,10
1,-1800523750,4
1,-1077085744,4
1,372004714,42
1,1256032391,2
1,1583365348,2
1,-2074374075,4
1,21731535,6
1,2026911661,4
1,438671323,2
1,1526329724,2
1,-1123102530,2
1,-1211039286,2
0,-558392712,14
0,568421268,356
0,-998052917,2
0,1779212928,4
0,708484304,2
0,1496227361,6
0,-1272507784,8
0,1270797470,4
0,-1693477194,2
0,508607076,2
0,-1968841257,2
0,587901561,5
0,1246836395,2
0,-12016153,12
0,-1199604615,6
0,850878708,15
0,-258600620,47
0,1238907292,3
0,-821660794,6
0,1581204343,10
0,523550549,8
0,223173661,2
0,-1994558898,2
0,379530559,2
0,-1918613365,4
0,208792207,2
0,-316204948,6
0,-704438011,6
0,-517632850,2
0,1518627443,2
0,652011632,2
0,1039675001,2
0,-455812734,4
0,1605601425,2
0,1773246240,6
0,454008431,2
0,-1851488650,2
0,-1386967634,4
0,-1004807231,2
0,546157213,2
0,-187225408,2
0,572853559,4
0,-70816649,5
0,1528875706,6
0,652297382,2
0,-1162369332,3
0,-1909745866,3
0,1588680502,4
0,-1227984693,2
0,1246601473,4
0,-949560818,2
0,-1976599906,2
0,-424082209,2
0,1122148254,2
0,208317332,6
0,-1686831218,20
0,-1937966672,2
0,-1635673846,2
0,1483994513,8
0,299633857,2
0,-1863370930,8
0,-762756479,4
0,-1712535635,2
0,-612918961,10
0,561492470,6
0,211752960,4
0,230184264,4
0,-1599715875,4
0,-1029377263,2
0,1722494757,2
0,519215427,2
0,352476546,2
0,-1586282375,2
0,-383002023,8
0,-696463713,2
0,-610000527,2
0,-1546841083,4
0,-328909747,8
0,-341867362,16
0,820646497,2
-1,2101505166,6
-1,1158101531,10
-1,164618596,4
-1,2014512692,6
-1,-468137533,149
-1,-1862560135,4
-1,-1289335174,2
-1,1649809683,15
-1,1669863137,2
-1,1210177593,7
-1,-989443601,4
-1,-991953121,4
-1,-1737633036,2
-1,-597370599,8
-1,-797785053,6
-1,-869284343,4
-1,-118929509,2
-1,1681984466,3
-1,760282751,4
-1,-1163414605,3
-1,1476406525,4
-1,1466015115,4
-1,1392018432,3
-1,950640471,2
-1,1450663450,14
-1,506053280,4
-1,933073005,2
-1,74246574,2
-2,-372899070,10
-2,1226734263,4
-2,-1083357104,20
-2,1670170078,12
-2,-1358569120,5
-2,1001996243,37
-2,1596937675,5
-2,1614210884,2
-2,-475043116,20
-2,-1632164870,4
-2,-63754160,4
-2,572348029,20
-2,-1921434263,122
-2,429844439,4
-2,-1692229027,2
-2,1349726809,5
-2,-420142870,2
-2,1983983006,4
-2,1362852975,11
-2,1679087029,2
-2,-1417903846,10
-2,-608298810,2
-2,-718906761,2
-2,407777723,2
-2,-90448805,4
-2,-165237138,2
-2,399342051,2
-2,-1754393259,4
-2,-1632250712,4
-2,-261293109,2
-2,2028052960,2
-2,2112193619,2
-2,-1211503661,9
-2,19589885,4
-2,580342503,2
-2,679379819,2
-2,-111290080,4
-2,1172187066,6
-2,2060021110,4
-2,1871187040,2
-2,-520607081,2
-2,-2049703448,2
-2,1734849847,2
-2,1628593566,20
-2,-916436168,4
-2,812906923,2
-2,1852974723,4
-2,-1615932920,3
-2,123545313,2
-2,-1698984780,2
-2,366235748,4
-2,440969421,4
-2,1821979844,4
-2,1533714573,8
-2,-807327178,2
-2,2106009798,2
-2,754115111,106
-3,-916166852,5
-3,-2064855563,16
-3,1306992773,16
-3,526970203,9
-3,-1856929767,10
-3,202843992,5
-3,-611876528,4
-3,937833908,11
-3,194807240,2
-3,-1173690101,24
-3,-1207451629,12
-3,-1373770312,2
-3,-1892833961,20
-3,691498648,8
-3,-790348037,10
-3,997889021,4
-3,111584500,2
-3,1153316541,158
-3,1058217637,11
-3,1746949069,5
-3,1087192312,2
-3,-1195109348,2
-3,-1678489131,4
-3,1649486580,4
-3,872164161,4
-3,189384909,8
-3,291806506,11
-3,359288898,4
-3,-1461334055,4
-3,499854569,8
-3,632167583,10
-3,-1342678712,8
-3,470942439,2
-3,-619648290,4
-3,1949312669,3
-3,-1057160193,2
-3,1125478148,4
-3,744377496,6
-3,437299109,4
-3,-843049109,4
-3,-1098849676,4
-3,-1770268204,2
-3,78355431,2
-3,-353287067,4
-3,1064552784,2
-3,1738271862,2
-4,-143458435,2
-4,-1607257763,14
-4,-1875766650,2
-4,-770732734,2
-4,-875934969,8
-4,928850973,4
-4,84957460,8
-4,832962846,9
-4,698276792,18
-4,-628685035,109
-4,-1125005129,10
-4,1355129407,2
-4,-300470417,10
-4,1484206313,2
-4,1749385619,4
-4,870444254,2
-4,658570481,6
-4,-1166587287,6
-4,1175878384,8
-4,-441500297,8
-4,-1372666347,24
-4,-195654446,2
-4,-1238580979,18
-4,460924567,16
-4,-1805852669,2
-4,-538820209,20
-4,-602473178,2
-4,1947181069,4
-4,1304843450,2
-4,1752867577,2
-4,1277197684,6
-4,2104499774,2
-4,1820442022,8
-4,-1276329553,4
-4,-1442545577,2
-4,1723308148,2
-4,1838161002,2
-4,-1690699759,20
-4,-1299803779,2
-4,1016708777,2
-4,-1738640831,2
-4,-1995846348,2
-4,-1473828489,2
-4,-531057018,2
-4,-898879331,2
-4,-529645793,320
-4,2038018621,2
-5,864817277,4
-5,-681363506,5
-5,-1381732290,23
-5,4455118,14
-5,353039325,13
-5,517384870,12
-5,1973087233,14
-5,1876803470,20
-5,1690426573,2
-5,1041375684,7
-5,1485207546,2
-5,-1226361458,121
-5,1566047145,10
-5,336216060,2
-5,1932387734,2
-5,-1822795368,8
-5,-392961475,4
-5,2042404123,15
-5,-870332730,4
-5,734846774,2
-5,-1460048683,2
-5,-2127821744,4
-5,921838127,2
-5,1484396537,2
-5,885969245,2
-5,155641025,9
-5,674020318,14
-5,21310572,8
-5,1041775158,8
-5,-1252056734,2
-5,-1490906259,2
-6,323099558,2
-6,-318154920,20
-6,-99923586,14
-6,-1008893876,15
-6,1879155607,12
-6,716868837,2
-6,-908333921,14
-6,-1821011080,3
-6,1666170956,8
-6,1472901582,10
-6,-184718680,24
-6,-1794809230,4
-6,-1173594079,33
-6,1148404148,12
-6,-1419317136,2
-6,2000120123,2
-6,1994351164,12
-6,1410256426,2
-6,-836319464,2
-6,-1320540337,2
-6,1925405785,2
-6,138177106,14
-6,1067102207,2
-6,550270130,8
-6,651809113,32
-6,935381366,4
-6,-866619778,8
-6,59066366,12
-6,-808399915,4
-6,1894318984,2
-6,-1413254013,6
-6,368016688,2
-6,468641969,20
-6,-240418058,6
-6,16336447,20
-6,-74797791,9
-6,1059109176,4
-6,1205799025,4
-6,1920696946,7
-6,-643287785,2
-6,818997706,9
-6,2020458986,30
-6,663800417,2
-6,1174392556,2
-6,-1521827743,2
-6,1338026246,8
-6,882652792,3
-6,405379347,2
-6,138998737,6
-6,673961662,2
-6,780988239,2
-6,1215605506,4
-6,1328176186,2
-6,637274277,2
-6,-1409255928,2
-6,-1641341345,250
-6,336971854,2
-6,-395442576,2
-6,2114159653,2
-6,-58117184,2
-7,-221155483,11
-7,-596446556,3
-7,-1558047297,22
-7,1788547352,11
-7,1015160286,10
-7,-1069813324,3
-7,-1255351162,21
-7,-389569513,5
-7,-1089773005,13
-7,-1306324364,2
-7,-394363598,32
-7,1148005371,2
-7,2115629335,7
-7,176452213,2
-7,-1298810869,2
-7,-844876963,2
-7,-548209885,3
-7,1881732217,4
-7,-1757734633,12
-7,1823667233,3
-7,-898788736,2
-7,-1460002719,4
-7,1367786259,8
-7,298724192,2
-7,1802375703,6
-7,1179629348,4
-7,864172592,4
-7,-1624046943,2
-7,-1575209891,260
-7,628574375,2
-7,439565176,20
-7,-1147588095,6
-7,1880595616,2
-8,760321418,6
-8,-1397575913,14
-8,643918656,13
-8,917109332,4
-8,-195632200,10
-8,-1115013750,8
-8,1334509951,2
-8,-639609825,4
-8,-318268801,20
-8,194956546,10
-8,-100493983,5
-8,2129694860,2
-8,1163038965,2
-8,-400962405,4
-8,-1550986981,20
-8,-137298110,112
-8,119381044,2
-8,-2095412146,3
-8,-1525608838,8
-8,167885147,12
-8,-1560164346,12
-8,456161434,8
-8,-1479593462,2
-8,-577155870,58
-8,1498544029,9
-8,-799632354,2
-8,-1111872387,12
-8,-1793219202,2
-8,-166278355,2
-8,-1567182316,10
-8,-10967689,2
-8,-1309412887,2
-8,1551886833,2
-8,315954750,2
-8,1803601790,4
-8,-1500878846,4
-8,1600307447,2
-9,-641031096,13
-9,1646416605,13
-9,-318861776,9
-9,229382559,4
-9,-913122534,2
-9,-868974803,2
-9,-1423936422,2
-9,71247779,9
-9,-894063128,3
-9,2030120977,6
-9,-161868710,20
-9,1107142445,5
-9,-10467918,2
-9,1125524090,3
-9,2094722594,2
-9,488656827,2
-9,575110301,2
-9,-1616773181,4
-9,766641052,5
-9,833025558,2
-9,1715782023,3
-9,-443589551,2
-9,390130022,10
-9,638562869,2
-9,-648940656,3
-9,-1854411121,4
-10,603627192,100
-10,613589708,10
-10,-648869680,2
-10,906610883,4
-10,1497634506,2
-10,-1672802574,2
-10,-1011131972,12
-10,-227579980,8
-10,-1150990161,6
-10,-2011721571,4
-10,-1150596147,4
-10,-1851792149,12
-10,-2096323869,6
-10,-1714578662,8
-10,1231860948,2
-10,467379872,20
-10,-1890292269,2
-10,-732719870,2
-10,600031770,2
-10,-1204137972,2
-10,2018523907,2
-10,1632073079,10
-10,1840574506,8
-11,441656044,14
-11,-503623477,4
-11,-2057157501,7
-11,-1475731931,2
-11,1024381896,12
-11,1257721898,6
-11,492311353,3
-11,1323889657,3
-11,-919467237,7
-11,808252957,9
-11,239599593,4
-11,1116010592,3
-11,2008224561,4
-11,80392332,10
-11,-537997087,5
-11,-457526800,2
-11,1604632296,2
-11,907820627,20
-11,909047093,2
-11,-553606977,6
-11,37470800,4
-11,-546827289,204
-11,-965863686,4
-11,679453917,4
-11,1950429660,103
-11,219114198,7
-11,-1858884120,2
-11,1457018512,2
-11,1250991242,2
-11,32476161,6
-11,891789865,4
-11,-844066391,2
-11,1169282184,2
-11,1295006039,50
-11,1365603557,2
-11,-2090888273,2
-12,-1914212014,11
-12,-225500006,6
-12,-470141487,10
-12,51525271,5
-12,-893176617,2
-12,1764095764,2
-12,1210868092,3
-12,-1109515691,8
-12,-863296176,74
-12,1160151,4
-12,-1038572599,24
-12,306389552,8
-12,-868907040,9
-12,-2098725881,20
-12,293973548,6
-12,944449555,6
-12,171326359,4
-12,-414147848,12
-12,1184882821,22
-12,444518617,4
-12,274597159,4
-12,84285092,2
-12,-1086954036,4
-12,1607598306,2
-12,1303872060,6
